S [00:02:24.309] submitItem(Seller0, Seller0#60, 48, 129)
S [00:02:24.857] itemPrice(54)
S [00:02:24.857] itemPrice(47)
E [00:02:24.857] itemPrice(54) -> -1
S [00:02:24.857] submitItem(Seller49, Seller49#92, 66, 128)
S [00:02:24.857] submitBid(Buyer161, 54, 0)
E [00:02:24.857] submitItem(Seller49, Seller49#92, 66, 128) -> -1
E [00:02:24.857] submitBid(Buyer161, 54, 0) -> false
S [00:02:24.857] getItems()
E [00:02:24.857] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
E [00:02:24.857] itemPrice(58) -> -1
S [00:02:24.857] itemPrice(46)
S [00:02:24.857] submitBid(Buyer131, 58, 0)
E [00:02:24.857] itemPrice(46) -> -1
E [00:02:24.857] submitBid(Buyer131, 58, 0) -> false
S [00:02:24.857] submitBid(Buyer49, 46, 0)
E [00:02:24.857] submitBid(Buyer49, 46, 0) -> false
E [00:02:24.857] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
S [00:02:24.857] itemPrice(27)
E [00:02:24.857] itemPrice(22) -> -1
E [00:02:24.858] itemPrice(27) -> -1
S [00:02:24.858] submitBid(Buyer106, 27, 0)
S [00:02:24.858] submitBid(Buyer11, 22, 0)
E [00:02:24.858] submitBid(Buyer106, 27, 0) -> false
E [00:02:24.858] submitBid(Buyer11, 22, 0) -> false
S [00:02:24.858] getItems()
S [00:02:24.858] getItems()
E [00:02:24.858] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
E [00:02:24.858] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
S [00:02:24.858] itemPrice(48)
S [00:02:24.858] itemPrice(47)
E [00:02:24.858] itemPrice(48) -> -1
E [00:02:24.858] itemPrice(47) -> -1
S [00:02:24.858] submitBid(Buyer11, 48, 0)
S [00:02:24.858] submitBid(Buyer203, 47, 0)
E [00:02:24.858] submitBid(Buyer11, 48, 0) -> false
E [00:02:24.858] submitBid(Buyer203, 47, 0) -> false
S [00:02:24.858] getItems()
E [00:02:24.858] submitItem(Seller5, Seller5#80, 60, 113) -> -1
E [00:02:24.858] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
S [00:02:24.858] submitItem(Seller5, Seller5#12, 73, 184)
S [00:02:24.858] itemPrice(52)
E [00:02:24.858] submitItem(Seller5, Seller5#12, 73, 184) -> -1
E [00:02:24.858] itemPrice(52) -> -1
S [00:02:24.858] submitItem(Seller5, Seller5#39, 91, 188)
S [00:02:24.858] submitBid(Buyer203, 52, 0)
E [00:02:24.858] submitItem(Seller5, Seller5#39, 91, 188) -> -1
E [00:02:24.858] submitBid(Buyer203, 52, 0) -> false
S [00:02:24.858] submitItem(Seller5, Seller5#12, 37, 143)
S [00:02:24.858] getItems()
E [00:02:24.858] submitItem(Seller5, Seller5#12, 37, 143) -> -1
E [00:02:24.858] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
S [00:02:24.858] itemPrice(36)
S [00:02:24.858] submitItem(Seller2, Seller2#6, 65, 108)
E [00:02:24.858] itemPrice(36) -> -1
E [00:02:24.858] submitItem(Seller2, Seller2#6, 65, 108) -> -1
S [00:02:24.858] submitBid(Buyer203, 36, 0)
S [00:02:24.858] getItems()
S [00:02:24.858] getItems()
S [00:02:24.858] submitItem(Seller49, Seller49#8, 26, 113)
S [00:02:24.858] submitItem(Seller2, Seller2#62, 2, 186)
E [00:02:24.858] submitItem(Seller49, Seller49#8, 26, 113) -> -1
E [00:02:24.858] submitItem(Seller2, Seller2#62, 2, 186) -> -1
S [00:02:24.858] submitItem(Seller30, Seller30#48, 78, 110)
E [00:02:24.858] submitItem(Seller30, Seller30#48, 78, 110) -> -1
S [00:02:24.858] submitItem(Seller23, Seller23#80, 81, 165)
S [00:02:24.858] submitItem(Seller30, Seller30#35, 15, 156)
E [00:02:24.858] submitItem(Seller23, Seller23#80, 81, 165) -> -1
E [00:02:24.858] submitItem(Seller30, Seller30#35, 15, 156) -> -1
S [00:02:24.858] submitItem(Seller30, Seller30#29, 53, 187)
E [00:02:24.858] submitItem(Seller30, Seller30#29, 53, 187) -> -1
S [00:02:24.858] submitItem(Seller30, Seller30#19, 66, 124)
E [00:02:24.858] submitItem(Seller30, Seller30#19, 66, 124) -> -1
S [00:02:24.858] submitItem(Seller30, Seller30#17, 24, 130)
S [00:02:24.858] itemPrice(7)
E [00:02:24.858] submitItem(Seller30, Seller30#17, 24, 130) -> -1
E [00:02:24.858] itemPrice(7) -> -1
S [00:02:24.858] submitItem(Seller30, Seller30#96, 97, 107)
S [00:02:24.858] submitBid(Buyer219, 7, 0)
E [00:02:24.858] submitItem(Seller30, Seller30#96, 97, 107) -> -1
E [00:02:24.858] submitBid(Buyer219, 7, 0) -> false
S [00:02:24.858] submitItem(Seller20, Seller20#40, 49, 172)
E [00:02:24.858] submitItem(Seller20, Seller20#40, 49, 172) -> -1
E [00:02:24.858] submitBid(Buyer201, 13, 0) -> false
S [00:02:24.858] getItems()
E [00:02:24.858] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
S [00:02:24.858] submitItem(Seller68, Seller68#62, 73, 109)
S [00:02:24.858] itemPrice(73)
E [00:02:24.858] submitItem(Seller68, Seller68#62, 73, 109) -> -1
E [00:02:24.858] itemPrice(73) -> -1
S [00:02:24.858] submitItem(Seller68, Seller68#25, 66, 176)
S [00:02:24.858] submitBid(Buyer218, 73, 0)
E [00:02:24.859] submitBid(Buyer218, 73, 0) -> false
E [00:02:24.859] submitItem(Seller68, Seller68#25, 66, 176) -> -1
S [00:02:24.859] getItems()
S [00:02:24.859] getItems()
E [00:02:24.859] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
E [00:02:24.859] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
S [00:02:24.859] submitItem(Seller68, Seller68#46, 0, 169)
S [00:02:24.859] itemPrice(58)
E [00:02:24.859] submitItem(Seller68, Seller68#46, 0, 169) -> -1
E [00:02:24.859] itemPrice(58) -> -1
S [00:02:24.859] submitItem(Seller68, Seller68#79, 99, 180)
S [00:02:24.859] submitBid(Buyer106, 58, 0)
E [00:02:24.859] submitItem(Seller68, Seller68#79, 99, 180) -> -1
E [00:02:24.859] submitBid(Buyer106, 58, 0) -> false
S [00:02:24.859] getItems()
S [00:02:24.859] getItems()
E [00:02:24.859] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
E [00:02:24.859] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
S [00:02:24.859] itemPrice(76)
S [00:02:24.859] itemPrice(17)
E [00:02:24.859] itemPrice(76) -> -1
E [00:02:24.859] itemPrice(17) -> -1
S [00:02:24.859] submitBid(Buyer106, 76, 0)
S [00:02:24.859] submitBid(Buyer232, 17, 0)
E [00:02:24.859] submitBid(Buyer106, 76, 0) -> false
E [00:02:24.859] submitBid(Buyer232, 17, 0) -> false
E [00:02:24.859] submitBid(Buyer14, 77, 0) -> false
E [00:02:24.859] submitItem(Seller3, Seller3#21, 56, 179) -> -1
E [00:02:24.859] submitItem(Seller79, Seller79#94, 40, 118) -> -1
S [00:02:24.859] getItems()
E [00:02:24.859] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
S [00:02:24.859] itemPrice(38)
E [00:02:24.859] itemPrice(38) -> -1
S [00:02:24.859] submitBid(Buyer9, 38, 0)
E [00:02:24.859] submitBid(Buyer9, 38, 0) -> false
S [00:02:24.859] submitItem(Seller23, Seller23#8, 37, 196)
E [00:02:24.859] submitItem(Seller23, Seller23#8, 37, 196) -> -1
S [00:02:24.859] submitItem(Seller30, Seller30#99, 40, 133)
S [00:02:24.859] submitItem(Seller20, Seller20#46, 16, 105)
E [00:02:24.859] submitItem(Seller30, Seller30#99, 40, 133) -> -1
S [00:02:24.859] getItems()
E [00:02:24.859] submitItem(Seller20, Seller20#46, 16, 105) -> -1
S [00:02:24.859] getItems()
E [00:02:24.859] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
S [00:02:24.859] getItems()
E [00:02:24.859] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
E [00:02:24.859] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
S [00:02:24.859] itemPrice(19)
S [00:02:24.859] itemPrice(11)
E [00:02:24.859] itemPrice(19) -> -1
S [00:02:24.859] submitItem(Seller49, Seller49#21, 27, 114)
E [00:02:24.859] itemPrice(11) -> -1
S [00:02:24.859] submitBid(Buyer232, 19, 0)
S [00:02:24.859] submitBid(Buyer14, 11, 0)
E [00:02:24.859] submitBid(Buyer232, 19, 0) -> false
S [00:02:24.859] submitItem(Seller2, Seller2#74, 49, 143)
E [00:02:24.859] submitBid(Buyer14, 11, 0) -> false
S [00:02:24.860] getItems()
S [00:02:24.860] submitItem(Seller3, Seller3#16, 43, 127)
S [00:02:24.860] submitItem(Seller30, Seller30#75, 84, 121)
E [00:02:24.860] submitItem(Seller3, Seller3#16, 43, 127) -> -1
S [00:02:24.860] submitItem(Seller20, Seller20#10, 22, 117)
S [00:02:24.860] submitItem(Seller68, Seller68#20, 37, 192)
S [00:02:24.860] submitItem(Seller3, Seller3#23, 46, 196)
S [00:02:24.860] getItems()
E [00:02:24.860] submitItem(Seller68, Seller68#20, 37, 192) -> -1
E [00:02:24.860] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
S [00:02:24.860] submitItem(Seller68, Seller68#9, 51, 158)
S [00:02:24.860] itemPrice(61)
E [00:02:24.860] submitItem(Seller68, Seller68#9, 51, 158) -> -1
E [00:02:24.860] itemPrice(61) -> -1
S [00:02:24.860] submitItem(Seller68, Seller68#78, 36, 145)
S [00:02:24.860] submitBid(Buyer14, 61, 0)
E [00:02:24.860] submitItem(Seller68, Seller68#78, 36, 145) -> -1
E [00:02:24.860] submitBid(Buyer14, 61, 0) -> false
S [00:02:24.860] submitItem(Seller68, Seller68#87, 99, 162)
E [00:02:24.860] submitItem(Seller68, Seller68#87, 99, 162) -> -1
S [00:02:24.860] submitBid(Buyer22, 38, 0)
E [00:02:24.860] submitBid(Buyer22, 38, 0) -> false
E [00:02:24.860] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
S [00:02:24.860] itemPrice(75)
E [00:02:24.860] submitItem(Seller47, Seller47#25, 99, 152) -> -1
E [00:02:24.860] itemPrice(75) -> -1
S [00:02:24.860] submitBid(Buyer222, 75, 0)
S [00:02:24.860] submitItem(Seller47, Seller47#18, 9, 102)
E [00:02:24.860] submitBid(Buyer222, 75, 0) -> false
S [00:02:24.860] submitItem(Seller23, Seller23#70, 22, 127)
E [00:02:24.860] submitItem(Seller47, Seller47#18, 9, 102) -> -1
E [00:02:24.860] submitItem(Seller23, Seller23#70, 22, 127) -> -1
S [00:02:24.860] getItems()
E [00:02:24.860] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
S [00:02:24.860] getItems()
S [00:02:24.860] itemPrice(10)
E [00:02:24.860] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
E [00:02:24.860] itemPrice(10) -> -1
S [00:02:24.860] itemPrice(36)
E [00:02:24.860] itemPrice(36) -> -1
S [00:02:24.860] submitBid(Buyer20, 36, 0)
E [00:02:24.860] submitBid(Buyer20, 36, 0) -> false
S [00:02:24.860] submitItem(Seller11, Seller11#87, 92, 147)
S [00:02:24.860] getItems()
E [00:02:24.860] submitItem(Seller11, Seller11#87, 92, 147) -> -1
E [00:02:24.860] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
S [00:02:24.860] itemPrice(77)
S [00:02:24.860] submitItem(Seller41, Seller41#4, 33, 186)
E [00:02:24.860] itemPrice(77) -> -1
E [00:02:24.860] submitItem(Seller41, Seller41#4, 33, 186) -> -1
S [00:02:24.860] submitBid(Buyer20, 77, 0)
E [00:02:24.860] submitBid(Buyer20, 77, 0) -> false
S [00:02:24.860] getItems()
E [00:02:24.860] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
S [00:02:24.860] getItems()
S [00:02:24.860] itemPrice(30)
E [00:02:24.860] itemPrice(30) -> -1
S [00:02:24.860] submitBid(Buyer7, 30, 0)
E [00:02:24.860] submitBid(Buyer7, 30, 0) -> false
S [00:02:24.860] getItems()
E [00:02:24.860] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
S [00:02:24.860] getItems()
S [00:02:24.860] itemPrice(10)
E [00:02:24.860] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
E [00:02:24.860] itemPrice(10) -> -1
S [00:02:24.860] submitBid(Buyer228, 10, 0)
E [00:02:24.861] submitBid(Buyer228, 10, 0) -> false
S [00:02:24.861] itemPrice(12)
S [00:02:24.861] getItems()
S [00:02:24.861] getItems()
E [00:02:24.861] itemPrice(12) -> -1
E [00:02:24.861] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
S [00:02:24.861] submitBid(Buyer3, 12, 0)
S [00:02:24.861] itemPrice(56)
E [00:02:24.861] submitBid(Buyer3, 12, 0) -> false
E [00:02:24.861] itemPrice(56) -> -1
S [00:02:24.861] getItems()
S [00:02:24.861] submitBid(Buyer228, 56, 0)
E [00:02:24.861] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
E [00:02:24.861] submitBid(Buyer228, 56, 0) -> false
S [00:02:24.861] itemPrice(60)
S [00:02:24.861] getItems()
E [00:02:24.861] itemPrice(60) -> -1
E [00:02:24.861] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
S [00:02:24.861] submitBid(Buyer3, 60, 0)
S [00:02:24.861] itemPrice(9)
E [00:02:24.861] submitBid(Buyer3, 60, 0) -> false
E [00:02:24.861] itemPrice(9) -> -1
S [00:02:24.861] submitBid(Buyer228, 9, 0)
S [00:02:24.861] getItems()
E [00:02:24.861] submitBid(Buyer228, 9, 0) -> false
E [00:02:24.861] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
S [00:02:24.861] itemPrice(32)
E [00:02:24.861] itemPrice(32) -> -1
S [00:02:24.861] submitBid(Buyer92, 32, 0)
S [00:02:24.861] submitBid(Buyer6, 63, 0)
E [00:02:24.861] submitBid(Buyer92, 32, 0) -> false
E [00:02:24.861] submitBid(Buyer6, 63, 0) -> false
S [00:02:24.861] getItems()
E [00:02:24.861] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
S [00:02:24.861] getItems()
S [00:02:24.861] itemPrice(25)
E [00:02:24.861] getItems() -> [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]
E [00:02:24.861] itemPrice(25) -> -1
S [00:02:24.861] itemPrice(9)
S [00:02:24.861] submitBid(Buyer228, 25, 0)
E [00:02:24.861] itemPrice(9) -> -1
E [00:02:24.861] submitBid(Buyer228, 25, 0) -> false
S [00:02:24.861] submitBid(Buyer20, 9, 0)
S [00:02:24.861] getItems()
E [00:02:24.861] submitBid(Buyer20, 9, 0) -> false
